# STN,Date,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T,   TD,   SQ,    Q,   DR,   RH,   VV,    U,   IX,    M,    R,    S,    O,    Y
,,,,,,,,,,,,,,,,,,,,,
249,12/01/2021,20210112,7,340,50,40,80,54,51,0,0,7,2,65,97,7,0,1,0,0,0
249,12/01/2021,20210112,8,320,40,30,70,51,46,0,1,0,-1,65,96,7,0,1,0,0,0
249,12/01/2021,20210112,9,350,50,50,90,48,39,0,8,1,1,65,93,7,0,1,0,0,0
249,12/01/2021,20210112,10,320,50,70,90,54,22,8,47,0,0,75,79,5,0,0,0,0,0
249,12/01/2021,20210112,11,310,60,60,90,64,13,10,79,0,0,80,69,5,0,0,0,0,0
249,12/01/2021,20210112,12,320,70,80,120,59,16,7,71,0,-1,75,73,7,0,1,0,0,0
249,12/01/2021,20210112,13,310,80,70,130,61,22,8,71,0,0,75,76,5,0,0,0,0,0
249,12/01/2021,20210112,14,310,80,60,140,47,22,3,38,2,1,70,83,7,0,1,0,0,0
249,12/01/2021,20210112,15,320,60,40,120,44,20,7,22,1,1,70,84,7,0,1,0,0,0
249,12/01/2021,20210112,16,310,50,40,80,36,15,0,5,0,-1,70,86,7,0,1,0,0,0
249,12/01/2021,20210112,17,320,40,40,50,26,-2,0,0,0,0,70,82,5,0,0,0,0,0
249,12/01/2021,20210112,18,290,40,40,50,19,-3,0,0,0,0,70,85,7,0,0,0,0,0
249,12/01/2021,20210112,19,320,30,30,40,27,2,0,0,0,0,70,83,5,0,0,0,0,0
249,12/01/2021,20210112,20,300,30,30,50,22,4,0,0,0,0,70,88,5,0,0,0,0,0
249,12/01/2021,20210112,21,280,30,40,40,9,-5,0,0,0,0,70,90,5,0,0,0,0,0
249,12/01/2021,20210112,22,280,40,40,50,5,-9,0,0,0,0,70,90,5,0,0,0,0,0
249,12/01/2021,20210112,23,290,40,40,50,18,-5,0,0,0,0,70,84,5,0,0,0,0,0
249,12/01/2021,20210112,24,260,40,40,80,12,-2,0,0,0,0,70,90,5,0,0,0,0,0
249,13/01/2021,20210113,1,290,60,60,120,31,2,0,0,0,-1,75,80,7,0,1,0,0,0
249,13/01/2021,20210113,2,290,50,50,100,34,8,0,0,0,-1,70,82,7,0,1,0,0,0
249,13/01/2021,20210113,3,270,60,40,120,26,13,0,0,2,1,65,91,7,0,1,0,0,0
249,13/01/2021,20210113,4,300,70,80,120,45,8,0,0,2,1,74,76,7,0,1,0,0,0
249,13/01/2021,20210113,5,280,80,80,120,39,0,0,0,0,0,75,75,5,0,0,0,0,0
249,13/01/2021,20210113,6,280,70,70,120,38,3,0,0,0,0,75,78,7,0,0,0,0,0
249,13/01/2021,20210113,7,280,70,70,100,38,2,0,0,0,0,75,77,5,0,0,0,0,0
249,13/01/2021,20210113,8,280,60,60,110,39,6,0,1,0,-1,74,78,7,0,1,0,0,0
249,13/01/2021,20210113,9,280,60,70,90,46,11,7,19,0,0,75,78,7,0,0,0,0,0
249,13/01/2021,20210113,10,280,70,70,110,55,20,8,43,0,0,75,78,5,0,0,0,0,0
249,13/01/2021,20210113,11,280,80,80,110,58,24,10,72,0,0,75,78,5,0,0,0,0,0
249,13/01/2021,20210113,12,280,80,90,130,64,30,7,79,0,0,74,78,7,0,0,0,0,0
249,13/01/2021,20210113,13,290,80,70,110,60,23,7,65,0,0,75,77,5,0,0,0,0,0
249,13/01/2021,20210113,14,290,80,70,120,49,32,2,19,6,4,69,88,7,0,1,0,0,0
249,13/01/2021,20210113,15,300,70,80,130,48,27,2,17,4,2,66,86,7,0,1,0,0,0
249,13/01/2021,20210113,16,300,60,60,80,51,24,2,6,0,-1,70,82,7,0,1,0,0,0
249,13/01/2021,20210113,17,310,60,60,100,49,20,0,0,0,0,70,81,5,0,0,0,0,0
249,13/01/2021,20210113,18,310,50,50,90,50,21,0,0,0,0,70,81,7,0,0,0,0,0
249,13/01/2021,20210113,19,330,60,70,110,47,34,0,0,4,2,67,90,7,0,1,0,0,0
249,13/01/2021,20210113,20,330,50,30,100,41,35,0,0,3,1,65,95,7,0,1,0,0,0
249,13/01/2021,20210113,21,360,40,30,70,37,23,0,0,0,-1,67,90,7,0,1,0,0,0
249,13/01/2021,20210113,22,10,30,20,50,31,5,0,0,0,0,70,83,5,0,0,0,0,0
249,13/01/2021,20210113,23,350,20,20,30,23,2,0,0,0,0,70,85,5,0,0,0,0,0
249,13/01/2021,20210113,24,10,20,10,30,19,0,0,0,0,0,70,87,7,0,0,0,0,0
249,14/01/2021,20210114,1,360,10,10,20,17,-9,0,0,0,0,70,82,5,0,0,0,0,0
249,14/01/2021,20210114,2,360,20,20,20,12,-6,0,0,0,0,70,88,5,0,0,0,0,0
249,14/01/2021,20210114,3,330,20,20,20,11,-9,0,0,0,0,70,86,5,0,0,0,0,0
249,14/01/2021,20210114,4,20,20,10,20,5,-8,0,0,0,0,70,90,5,0,0,0,0,0
249,14/01/2021,20210114,5,60,10,20,20,4,-9,0,0,0,0,65,91,5,0,0,0,0,0
249,14/01/2021,20210114,6,60,20,20,20,-6,-10,0,0,0,0,65,97,5,0,0,0,0,0
249,14/01/2021,20210114,7,70,20,20,20,-2,-6,0,0,0,0,65,97,5,0,0,0,0,0
249,14/01/2021,20210114,8,80,30,30,40,3,-4,0,1,0,0,65,95,5,0,0,0,0,0
249,14/01/2021,20210114,9,110,30,30,50,16,-8,0,12,0,0,70,84,5,0,0,0,0,0
249,14/01/2021,20210114,10,100,40,50,70,23,-10,7,36,0,0,75,78,5,0,0,0,0,0
249,14/01/2021,20210114,11,120,60,60,80,26,-8,7,61,0,0,75,78,5,0,0,0,0,0
249,14/01/2021,20210114,12,100,50,60,80,25,-10,10,85,0,0,75,77,5,0,0,0,0,0
249,14/01/2021,20210114,13,100,60,60,80,21,-4,7,65,0,0,70,82,5,0,0,0,0,0
249,14/01/2021,20210114,14,90,60,60,100,19,-6,3,36,0,0,70,83,5,0,0,0,0,0
249,14/01/2021,20210114,15,90,60,60,80,20,-7,2,14,0,0,70,82,5,0,0,0,0,0
249,14/01/2021,20210114,16,100,60,60,100,20,-14,0,2,0,0,75,78,5,0,0,0,0,0
249,14/01/2021,20210114,17,90,60,60,90,18,-7,0,0,0,0,70,83,5,0,0,0,0,0
249,14/01/2021,20210114,18,80,60,50,90,17,-4,0,0,0,0,70,86,5,0,0,0,0,0
249,14/01/2021,20210114,19,70,50,50,80,15,-7,0,0,0,0,70,84,5,0,0,0,0,0
249,14/01/2021,20210114,20,70,50,50,70,10,-13,0,0,0,0,70,85,5,0,0,0,0,0
249,14/01/2021,20210114,21,60,50,60,80,10,-5,0,0,0,0,70,90,5,0,0,0,0,0
249,14/01/2021,20210114,22,60,60,50,80,8,-17,0,0,0,0,70,83,5,0,0,0,0,0
249,14/01/2021,20210114,23,50,40,40,70,2,-15,0,0,0,0,70,88,5,0,0,0,0,0
249,14/01/2021,20210114,24,50,40,50,60,7,-27,0,0,0,0,75,77,5,0,0,0,0,0
249,15/01/2021,20210115,1,50,40,40,60,8,-30,0,0,0,0,75,75,5,0,0,0,0,0
249,15/01/2021,20210115,2,30,40,30,70,6,-29,0,0,0,0,75,77,5,0,0,0,0,0
249,15/01/2021,20210115,3,360,30,20,40,4,-26,0,0,0,0,75,80,5,0,0,0,0,0
249,15/01/2021,20210115,4,10,30,20,50,6,-21,0,0,0,0,70,81,5,0,0,0,0,0
249,15/01/2021,20210115,5,340,20,20,40,2,-18,0,0,0,0,70,86,5,0,0,0,0,0
249,15/01/2021,20210115,6,330,20,20,30,2,-17,0,0,0,0,70,87,5,0,0,0,0,0
249,15/01/2021,20210115,7,330,20,20,30,2,-14,0,0,0,0,70,88,5,0,0,0,0,0
249,15/01/2021,20210115,8,290,20,20,30,2,-13,0,1,0,0,70,89,5,0,0,0,0,0
249,15/01/2021,20210115,9,310,10,20,20,5,-10,0,4,0,0,70,89,5,0,0,0,0,0
249,15/01/2021,20210115,10,280,20,20,20,9,-9,0,9,0,0,70,87,5,0,0,0,0,0
249,15/01/2021,20210115,11,990,20,10,30,14,-2,0,14,0,0,70,89,5,0,0,0,0,0
249,15/01/2021,20210115,12,280,10,10,20,18,3,0,18,0,0,69,89,5,0,0,0,0,0
249,15/01/2021,20210115,13,250,20,20,30,25,4,0,21,0,0,70,86,5,0,0,0,0,0
249,15/01/2021,20210115,14,0,10,0,30,25,13,0,16,0,0,65,91,5,0,0,0,0,0
249,15/01/2021,20210115,15,70,10,10,20,22,10,0,11,0,0,65,91,5,0,0,0,0,0
249,15/01/2021,20210115,16,200,10,10,20,18,1,0,3,0,0,70,88,5,0,0,0,0,0
249,15/01/2021,20210115,17,270,10,10,20,15,3,0,0,0,0,65,92,5,0,0,0,0,0
249,15/01/2021,20210115,18,210,10,10,20,12,1,0,0,0,0,65,92,5,0,0,0,0,0
249,15/01/2021,20210115,19,200,20,20,30,9,1,0,0,0,0,65,94,5,0,0,0,0,0
249,15/01/2021,20210115,20,190,20,20,40,13,-1,0,0,0,0,70,90,5,0,0,0,0,0
249,15/01/2021,20210115,21,180,10,10,30,11,-4,0,0,0,0,70,89,5,0,0,0,0,0
249,15/01/2021,20210115,22,180,10,10,20,11,-4,0,0,0,0,70,89,5,0,0,0,0,0
249,15/01/2021,20210115,23,260,20,20,20,9,-4,0,0,0,0,65,91,5,0,0,0,0,0
249,15/01/2021,20210115,24,260,20,30,40,18,6,0,0,0,0,65,91,5,0,0,0,0,0
249,16/01/2021,20210116,1,210,30,20,70,18,8,0,0,0,-1,65,92,7,0,1,0,0,0
249,16/01/2021,20210116,2,220,20,10,40,16,2,0,0,0,0,70,90,5,0,0,0,0,0
249,16/01/2021,20210116,3,190,20,20,30,14,4,0,0,0,0,65,92,7,0,0,0,0,0
249,16/01/2021,20210116,4,170,20,20,30,13,6,0,0,0,0,65,94,5,0,0,0,0,0
249,16/01/2021,20210116,5,160,20,20,30,15,6,0,0,0,0,65,93,5,0,0,0,0,0
249,16/01/2021,20210116,6,150,20,20,30,14,5,0,0,0,0,64,93,7,0,0,0,0,0
249,16/01/2021,20210116,7,200,20,30,50,20,3,0,0,0,0,70,88,5,0,0,0,0,0
249,16/01/2021,20210116,8,210,40,40,60,22,-2,0,1,0,0,70,84,5,0,0,0,0,0
249,16/01/2021,20210116,9,210,50,50,70,22,-10,0,8,0,0,75,79,5,0,0,0,0,0
249,16/01/2021,20210116,10,210,60,60,80,22,-19,0,22,0,0,75,74,5,0,0,0,0,0
249,16/01/2021,20210116,11,210,60,60,90,21,-21,0,24,0,0,75,73,5,0,0,0,0,0
249,16/01/2021,20210116,12,200,60,50,100,19,-21,0,23,0,0,75,75,5,0,0,0,0,0
249,16/01/2021,20210116,13,200,60,60,110,18,-30,0,18,0,0,75,70,5,0,0,0,0,0
249,16/01/2021,20210116,14,190,70,90,120,8,-29,0,10,0,-1,56,76,7,0,0,1,0,0
249,16/01/2021,20210116,15,180,70,60,120,-6,-9,0,7,10,7,28,97,7,0,0,1,0,0
249,16/01/2021,20210116,16,180,70,80,100,-8,-11,0,3,10,9,20,98,7,0,0,1,0,0
249,16/01/2021,20210116,17,170,70,70,110,-6,-9,0,1,10,4,26,98,7,0,0,1,0,0
249,16/01/2021,20210116,18,170,70,60,100,-7,-10,0,0,10,4,28,98,7,0,0,1,0,0
249,16/01/2021,20210116,19,180,60,60,90,-6,-9,0,0,7,1,56,98,7,0,1,1,0,1
249,16/01/2021,20210116,20,180,50,60,80,-3,-6,0,0,0,-1,57,98,7,0,1,1,0,1
249,16/01/2021,20210116,21,190,50,50,80,0,-3,0,0,0,0,56,98,7,0,0,0,0,0
249,16/01/2021,20210116,22,180,50,40,70,-1,-4,0,0,0,0,36,98,7,0,0,0,0,0
249,16/01/2021,20210116,23,180,40,40,60,0,-3,0,0,0,-1,28,98,7,0,1,0,0,0
249,16/01/2021,20210116,24,180,40,40,60,2,-1,0,0,0,-1,29,98,7,0,1,0,0,0
249,17/01/2021,20210117,1,180,40,40,60,2,-1,0,0,0,0,20,98,7,0,0,0,0,0
249,17/01/2021,20210117,2,200,40,30,60,5,2,0,0,8,2,18,98,7,0,1,0,0,0
249,17/01/2021,20210117,3,210,30,20,50,7,4,0,0,6,2,17,98,7,0,1,0,0,0
249,17/01/2021,20210117,4,200,20,20,40,8,5,0,0,0,0,15,98,7,0,0,0,0,0
249,17/01/2021,20210117,5,200,20,20,40,12,9,0,0,0,0,17,98,7,0,0,0,0,0
249,17/01/2021,20210117,6,260,20,20,30,16,13,0,0,0,0,31,98,7,0,0,0,0,0
249,17/01/2021,20210117,7,290,30,30,40,20,17,0,0,0,0,58,98,7,0,0,0,0,0
249,17/01/2021,20210117,8,290,30,40,40,23,20,0,1,0,-1,57,98,7,0,1,0,0,0
249,17/01/2021,20210117,9,290,30,30,40,31,27,0,12,3,1,60,97,7,0,1,0,0,0
249,17/01/2021,20210117,10,280,30,30,40,49,45,3,39,0,0,63,97,5,0,0,0,0,0
249,17/01/2021,20210117,11,310,50,40,80,57,42,0,29,4,4,70,90,7,0,1,0,0,0
249,17/01/2021,20210117,12,300,40,50,90,72,58,3,64,0,-1,61,90,7,0,1,0,0,0
249,17/01/2021,20210117,13,340,60,60,90,56,47,0,23,9,12,65,93,7,0,1,0,0,0
249,17/01/2021,20210117,14,310,40,60,80,60,47,0,23,7,4,64,91,7,0,1,0,0,0
249,17/01/2021,20210117,15,310,40,40,80,65,56,5,21,1,1,60,94,7,0,1,0,0,0
249,17/01/2021,20210117,16,300,40,30,60,49,43,3,10,0,0,60,95,5,0,0,0,0,0
249,17/01/2021,20210117,17,290,30,30,50,26,24,0,0,0,0,59,98,7,0,0,0,0,0
249,17/01/2021,20210117,18,280,30,30,40,24,20,0,0,0,0,60,97,7,0,0,0,0,0
249,17/01/2021,20210117,19,260,30,30,40,24,20,0,0,0,0,60,97,5,0,0,0,0,0
249,17/01/2021,20210117,20,280,40,40,80,42,35,0,0,0,-1,65,95,7,0,1,0,0,0
249,17/01/2021,20210117,21,260,30,30,50,33,28,0,0,0,-1,65,96,7,0,1,0,0,0
249,17/01/2021,20210117,22,270,30,30,40,25,21,0,0,0,0,63,97,5,0,0,0,0,0
249,17/01/2021,20210117,23,260,40,40,50,20,16,0,0,0,0,63,97,5,0,0,0,0,0
249,17/01/2021,20210117,24,250,30,30,40,31,25,0,0,0,0,64,95,7,0,0,0,0,0
249,18/01/2021,20210118,1,230,30,30,40,18,14,0,0,0,0,64,97,5,0,0,0,0,0
249,18/01/2021,20210118,2,220,30,30,40,24,20,0,0,0,0,64,97,5,0,0,0,0,0
249,18/01/2021,20210118,3,230,40,40,50,27,24,0,0,0,0,62,97,5,0,0,0,0,0
249,18/01/2021,20210118,4,240,40,40,50,32,28,0,0,0,0,61,97,5,0,0,0,0,0
249,18/01/2021,20210118,5,230,40,40,60,43,39,0,0,0,0,60,97,5,0,0,0,0,0
249,18/01/2021,20210118,6,230,40,40,60,43,40,0,0,0,0,61,97,5,0,0,0,0,0
249,18/01/2021,20210118,7,240,40,50,60,46,41,0,0,0,0,63,96,5,0,0,0,0,0
249,18/01/2021,20210118,8,250,60,70,90,57,45,0,1,0,0,65,92,5,0,0,0,0,0
249,18/01/2021,20210118,9,240,60,60,90,58,48,0,8,0,0,65,92,5,0,0,0,0,0
249,18/01/2021,20210118,10,250,70,70,100,63,49,0,21,0,0,66,90,5,0,0,0,0,0
249,18/01/2021,20210118,11,250,80,80,120,65,50,0,28,0,0,66,90,5,0,0,0,0,0
249,18/01/2021,20210118,12,250,70,80,110,67,51,0,28,0,0,67,89,5,0,0,0,0,0
249,18/01/2021,20210118,13,250,80,80,120,65,45,0,34,0,0,70,87,5,0,0,0,0,0
249,18/01/2021,20210118,14,250,70,70,110,65,44,0,27,0,0,70,86,5,0,0,0,0,0
249,18/01/2021,20210118,15,250,70,70,100,64,45,2,18,0,0,70,87,5,0,0,0,0,0
249,18/01/2021,20210118,16,260,70,60,100,58,42,0,3,0,-1,70,89,7,0,1,0,0,0
249,18/01/2021,20210118,17,250,60,50,90,59,42,0,0,0,0,70,88,5,0,0,0,0,0
249,18/01/2021,20210118,18,250,60,60,90,57,41,0,0,0,0,70,89,7,0,0,0,0,0
249,18/01/2021,20210118,19,240,50,60,80,53,35,0,0,0,0,70,88,5,0,0,0,0,0
249,18/01/2021,20210118,20,230,40,40,70,43,31,0,0,0,0,65,92,5,0,0,0,0,0
249,18/01/2021,20210118,21,220,40,40,50,48,36,0,0,0,0,65,92,5,0,0,0,0,0
249,18/01/2021,20210118,22,240,60,60,100,61,44,0,0,0,0,70,88,5,0,0,0,0,0
249,18/01/2021,20210118,23,210,70,60,120,55,49,0,0,7,1,38,95,7,0,1,0,0,0
249,18/01/2021,20210118,24,210,60,70,100,54,51,0,0,10,5,26,98,7,0,1,0,0,0
249,19/01/2021,20210119,1,200,70,60,110,58,53,0,0,4,2,62,96,7,0,1,0,0,0
249,19/01/2021,20210119,2,210,80,90,130,53,47,0,0,9,16,50,95,7,0,1,0,0,0
249,19/01/2021,20210119,3,210,90,90,130,52,47,0,0,10,6,56,96,7,0,1,0,0,0
249,19/01/2021,20210119,4,210,90,90,130,53,47,0,0,10,9,61,96,7,0,1,0,0,0
249,19/01/2021,20210119,5,210,90,90,140,54,51,0,0,10,22,60,97,7,0,1,0,0,0
249,19/01/2021,20210119,6,210,90,90,130,58,55,0,0,10,23,50,97,7,0,1,0,0,0
249,19/01/2021,20210119,7,210,80,70,130,62,59,0,0,10,23,56,97,7,0,1,0,0,0
249,19/01/2021,20210119,8,220,90,120,180,77,72,0,1,10,18,56,96,7,0,1,0,0,0
249,19/01/2021,20210119,9,250,100,100,160,90,88,0,3,10,20,36,98,7,0,1,0,0,0
249,19/01/2021,20210119,10,260,110,110,150,94,90,0,11,5,2,61,97,7,0,1,0,0,0
249,19/01/2021,20210119,11,260,80,80,140,93,86,0,29,0,-1,65,95,7,0,1,0,0,0
249,19/01/2021,20210119,12,260,70,70,110,92,86,0,32,8,1,56,96,7,0,1,0,0,0
249,19/01/2021,20210119,13,250,80,80,140,93,90,0,20,9,9,41,98,7,0,1,0,0,0
249,19/01/2021,20210119,14,240,100,110,160,97,88,0,14,0,-1,63,94,7,0,1,0,0,0
249,19/01/2021,20210119,15,240,100,100,160,95,87,2,15,0,0,61,94,7,0,0,0,0,0
249,19/01/2021,20210119,16,240,110,100,170,94,82,0,5,0,0,62,92,5,0,0,0,0,0
249,19/01/2021,20210119,17,240,100,110,150,90,76,0,0,0,0,63,91,5,0,0,0,0,0
249,19/01/2021,20210119,18,230,120,120,180,89,78,0,0,0,0,61,92,7,0,0,0,0,0
249,19/01/2021,20210119,19,230,130,110,200,84,75,0,0,3,2,59,93,7,0,1,0,0,0
249,19/01/2021,20210119,20,220,120,120,190,85,74,0,0,3,1,65,92,7,0,1,0,0,0
249,19/01/2021,20210119,21,220,110,100,180,90,68,0,0,0,0,70,85,7,0,0,0,0,0
249,19/01/2021,20210119,22,210,90,90,140,79,67,0,0,7,2,63,92,7,0,1,0,0,0
249,19/01/2021,20210119,23,210,90,90,130,78,62,0,0,0,-1,69,89,7,0,1,0,0,0
249,19/01/2021,20210119,24,210,90,90,160,78,59,0,0,3,1,70,87,7,0,1,0,0,0
249,20/01/2021,20210120,1,210,90,90,140,78,59,0,0,0,0,70,87,5,0,0,0,0,0
249,20/01/2021,20210120,2,210,90,90,140,79,59,0,0,0,-1,70,87,7,0,1,0,0,0
249,20/01/2021,20210120,3,210,90,90,140,77,60,0,0,0,-1,70,88,7,0,1,0,0,0
249,20/01/2021,20210120,4,210,90,90,140,82,64,0,0,0,0,70,88,5,0,0,0,0,0
249,20/01/2021,20210120,5,210,90,100,140,85,66,0,0,0,0,70,87,5,0,0,0,0,0
249,20/01/2021,20210120,6,210,90,90,140,81,64,0,0,2,1,63,89,7,0,1,0,0,0
249,20/01/2021,20210120,7,210,90,90,140,83,68,0,0,9,4,67,90,7,0,1,0,0,0
249,20/01/2021,20210120,8,200,90,90,150,84,67,0,1,0,-1,70,88,7,0,1,0,0,0
249,20/01/2021,20210120,9,210,90,80,140,86,69,0,6,0,0,70,88,7,0,0,0,0,0
249,20/01/2021,20210120,10,210,100,110,150,88,63,0,18,0,0,70,84,5,0,0,0,0,0
249,20/01/2021,20210120,11,200,100,90,150,89,59,0,26,0,0,70,81,5,0,0,0,0,0
249,20/01/2021,20210120,12,200,90,100,150,92,58,0,36,0,-1,75,79,7,0,1,0,0,0
249,20/01/2021,20210120,13,200,90,90,150,87,56,0,27,0,-1,73,80,7,0,1,0,0,0
249,20/01/2021,20210120,14,190,80,80,130,92,54,0,27,0,-1,75,77,7,0,1,0,0,0
249,20/01/2021,20210120,15,190,90,90,140,92,44,5,21,0,0,75,72,7,0,0,0,0,0
249,20/01/2021,20210120,16,190,80,80,130,89,41,0,6,0,0,75,71,5,0,0,0,0,0
249,20/01/2021,20210120,17,190,80,90,120,87,37,0,0,0,0,75,70,5,0,0,0,0,0
249,20/01/2021,20210120,18,190,90,80,130,87,33,0,0,0,0,80,69,7,0,0,0,0,0
249,20/01/2021,20210120,19,190,90,90,130,89,33,0,0,0,0,80,68,5,0,0,0,0,0
249,20/01/2021,20210120,20,190,80,90,130,93,37,0,0,0,0,80,67,5,0,0,0,0,0
249,20/01/2021,20210120,21,190,90,100,160,98,46,0,0,0,-1,80,69,7,0,1,0,0,0
249,20/01/2021,20210120,22,190,100,100,160,102,47,0,0,0,-1,80,68,7,0,1,0,0,0
249,20/01/2021,20210120,23,170,90,80,150,91,51,0,0,0,0,75,76,5,0,0,0,0,0
249,20/01/2021,20210120,24,180,80,90,130,96,56,0,0,0,0,75,76,7,0,0,0,0,0
249,21/01/2021,20210121,1,170,100,110,160,100,56,0,0,0,0,75,74,5,0,0,0,0,0
249,21/01/2021,20210121,2,180,110,110,170,93,69,0,0,4,5,70,85,7,0,1,0,0,0
249,21/01/2021,20210121,3,190,110,140,200,100,70,0,0,3,3,58,81,7,0,1,0,0,0
249,21/01/2021,20210121,4,220,130,140,250,81,47,0,0,9,22,75,79,7,0,1,0,0,0
249,21/01/2021,20210121,5,240,140,160,220,72,30,0,0,4,1,67,74,7,0,1,0,0,0
249,21/01/2021,20210121,6,240,130,120,240,60,25,0,0,1,1,75,78,7,0,1,0,0,0
249,21/01/2021,20210121,7,230,110,100,180,62,25,0,0,0,0,72,77,5,0,0,0,0,0
249,21/01/2021,20210121,8,230,110,110,180,60,21,0,2,0,0,75,76,5,0,0,0,0,0
249,21/01/2021,20210121,9,230,110,110,170,65,24,8,27,0,0,73,74,5,0,0,0,0,0
249,21/01/2021,20210121,10,210,110,100,180,69,29,7,40,0,0,73,76,5,0,0,0,0,0
249,21/01/2021,20210121,11,210,110,120,170,70,36,3,57,0,0,75,78,5,0,0,0,0,0
249,21/01/2021,20210121,12,220,110,120,180,73,43,2,49,0,-1,70,81,7,0,1,0,0,0
249,21/01/2021,20210121,13,220,130,130,190,83,35,3,65,0,-1,75,71,7,0,1,0,0,0
249,21/01/2021,20210121,14,210,140,140,210,82,33,3,51,0,0,75,70,5,0,0,0,0,0
249,21/01/2021,20210121,15,220,120,140,210,79,31,10,36,0,0,75,71,7,0,0,0,0,0
249,21/01/2021,20210121,16,220,110,110,180,74,35,2,8,0,0,75,76,5,0,0,0,0,0
249,21/01/2021,20210121,17,210,100,100,160,67,36,0,0,0,0,75,80,5,0,0,0,0,0
249,21/01/2021,20210121,18,210,80,70,130,62,38,0,0,0,0,70,84,7,0,0,0,0,0
249,21/01/2021,20210121,19,200,70,70,120,66,41,0,0,0,0,70,83,5,0,0,0,0,0
249,21/01/2021,20210121,20,210,60,60,100,64,35,0,0,0,0,70,81,5,0,0,0,0,0
249,21/01/2021,20210121,21,200,50,40,90,46,39,0,0,8,8,62,95,7,0,1,0,0,0
249,21/01/2021,20210121,22,170,30,30,50,38,34,0,0,10,8,65,96,7,0,1,0,0,0
249,21/01/2021,20210121,23,230,20,20,40,37,33,0,0,10,7,62,97,7,0,1,0,0,0
249,21/01/2021,20210121,24,240,20,30,40,39,35,0,0,10,9,65,97,7,0,1,0,0,0
249,22/01/2021,20210122,1,250,60,60,120,40,28,0,0,10,9,62,92,7,0,1,0,0,0
249,22/01/2021,20210122,2,220,50,50,80,45,33,0,0,3,1,65,91,7,0,1,0,0,0
249,22/01/2021,20210122,3,230,50,50,70,44,35,0,0,0,-1,65,93,7,0,1,0,0,0
249,22/01/2021,20210122,4,250,60,60,100,49,23,0,0,0,0,70,82,5,0,0,0,0,0
249,22/01/2021,20210122,5,240,70,70,100,49,26,0,0,0,0,70,85,5,0,0,0,0,0
249,22/01/2021,20210122,6,250,70,60,100,47,24,0,0,0,0,70,85,7,0,0,0,0,0
249,22/01/2021,20210122,7,250,60,60,100,47,23,0,0,0,0,70,84,5,0,0,0,0,0
249,22/01/2021,20210122,8,250,70,60,100,46,18,0,1,0,0,70,81,5,0,0,0,0,0
249,22/01/2021,20210122,9,240,60,60,90,48,25,5,18,0,0,70,85,5,0,0,0,0,0
249,22/01/2021,20210122,10,250,80,90,120,61,30,10,58,0,0,75,80,5,0,0,0,0,0
249,22/01/2021,20210122,11,260,90,100,130,68,27,10,83,0,0,75,75,5,0,0,0,0,0
249,22/01/2021,20210122,12,260,90,100,140,69,22,10,96,0,0,75,72,5,0,0,0,0,0
249,22/01/2021,20210122,13,250,90,90,130,67,22,10,95,0,0,73,72,5,0,0,0,0,0
249,22/01/2021,20210122,14,250,80,90,140,70,20,10,84,0,0,75,70,5,0,0,0,0,0
249,22/01/2021,20210122,15,250,80,70,120,61,21,10,41,0,0,75,75,5,0,0,0,0,0
249,22/01/2021,20210122,16,240,60,60,90,50,22,5,12,0,0,70,81,5,0,0,0,0,0
249,22/01/2021,20210122,17,230,50,50,80,43,18,0,0,0,0,70,83,5,0,0,0,0,0
249,22/01/2021,20210122,18,230,30,20,60,26,10,0,0,0,0,70,89,5,0,0,0,0,0
249,22/01/2021,20210122,19,190,30,30,40,13,3,0,0,0,0,65,93,5,0,0,0,0,0
249,22/01/2021,20210122,20,200,30,30,40,20,16,0,0,0,0,62,97,5,0,0,0,0,0
249,22/01/2021,20210122,21,190,30,40,50,22,18,0,0,0,0,65,96,5,0,0,0,0,0
249,22/01/2021,20210122,22,200,30,30,50,24,19,0,0,0,0,64,96,5,0,0,0,0,0
249,22/01/2021,20210122,23,180,40,40,50,19,14,0,0,0,0,64,97,5,0,0,0,0,0
249,22/01/2021,20210122,24,180,30,30,50,13,9,0,0,0,0,65,97,5,0,0,0,0,0
249,23/01/2021,20210123,1,170,30,30,40,11,6,0,0,0,0,64,96,5,0,0,0,0,0
249,23/01/2021,20210123,2,170,40,40,60,14,9,0,0,0,0,61,96,5,0,0,0,0,0
249,23/01/2021,20210123,3,180,40,40,70,19,15,0,0,0,-1,62,96,7,0,1,0,0,0
249,23/01/2021,20210123,4,180,40,50,60,26,22,0,0,6,3,60,97,7,0,1,0,0,0
249,23/01/2021,20210123,5,180,40,50,70,28,24,0,0,0,0,58,96,7,0,0,0,0,0
249,23/01/2021,20210123,6,200,50,50,80,32,26,0,0,0,0,63,95,7,0,0,0,0,0
249,23/01/2021,20210123,7,190,60,60,90,33,27,0,0,3,1,59,95,7,0,1,0,0,0
249,23/01/2021,20210123,8,200,60,60,100,36,28,0,1,3,3,65,94,7,0,1,0,0,0
249,23/01/2021,20210123,9,210,60,50,100,38,28,3,15,0,0,65,93,7,0,0,0,0,0
249,23/01/2021,20210123,10,240,60,60,100,48,25,5,49,0,0,70,85,5,0,0,0,0,0
249,23/01/2021,20210123,11,240,60,50,100,52,23,7,77,0,0,70,81,5,0,0,0,0,0
249,23/01/2021,20210123,12,230,60,50,90,58,20,10,86,0,0,75,76,7,0,0,0,0,0
