# STN,DATE,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   IX,    M,    R,    S,    O,    Y
,,,,,,,,,,,,,,,,,,,,,,,
344,11/01/2021,20210111,7,210,60,70,110,48,32,0,0,0,0,10183,68,8,89,5,0,0,0,0,0
344,11/01/2021,20210111,8,210,60,70,100,47,30,0,0,0,0,10179,68,8,89,5,0,0,0,0,0
344,11/01/2021,20210111,9,220,70,80,110,47,30,0,2,0,0,10179,69,8,88,5,0,0,0,0,0
344,11/01/2021,20210111,10,220,70,70,100,50,32,0,5,0,0,10179,70,8,88,5,0,0,0,0,0
344,11/01/2021,20210111,11,220,70,70,110,57,31,0,12,0,0,10172,70,8,83,5,0,0,0,0,0
344,11/01/2021,20210111,12,210,70,60,120,55,30,0,14,0,0,10162,70,8,84,5,0,0,0,0,0
344,11/01/2021,20210111,13,220,60,60,90,54,35,0,12,0,0,10152,70,8,87,5,0,0,0,0,0
344,11/01/2021,20210111,14,220,60,60,100,59,37,0,14,0,0,10144,70,8,86,5,0,0,0,0,0
344,11/01/2021,20210111,15,240,60,60,110,66,36,0,6,0,0,10142,70,8,81,5,0,0,0,0,0
344,11/01/2021,20210111,16,230,70,90,120,65,37,0,3,0,0,10136,70,8,82,5,0,0,0,0,0
344,11/01/2021,20210111,17,220,80,70,130,65,38,0,0,0,0,10126,70,8,83,5,0,0,0,0,0
344,11/01/2021,20210111,18,230,70,80,110,68,42,0,0,0,0,10121,70,8,83,5,0,0,0,0,0
344,11/01/2021,20210111,19,230,80,90,130,66,51,0,0,4,1,10119,42,8,90,7,0,1,0,0,0
344,11/01/2021,20210111,20,230,80,90,130,68,57,0,0,10,8,10109,65,8,92,7,0,1,0,0,0
344,11/01/2021,20210111,21,230,90,90,140,71,59,0,0,0,-1,10105,65,8,91,7,0,1,0,0,0
344,11/01/2021,20210111,22,230,90,90,140,71,59,0,0,4,1,10096,60,8,92,7,0,1,0,0,0
344,11/01/2021,20210111,23,240,90,100,150,71,62,0,0,8,3,10089,59,8,93,7,0,1,0,0,0
344,11/01/2021,20210111,24,230,90,80,150,72,65,0,0,10,10,10078,50,8,95,7,0,1,0,0,0
344,12/01/2021,20210112,1,230,90,90,130,75,67,0,0,10,16,10067,60,8,94,7,0,1,0,0,0
344,12/01/2021,20210112,2,250,90,90,140,80,72,0,0,10,8,10062,50,8,94,7,0,1,0,0,0
344,12/01/2021,20210112,3,250,80,80,140,81,73,0,0,10,21,10055,57,8,95,7,0,1,0,0,0
344,12/01/2021,20210112,4,250,80,90,130,83,75,0,0,10,23,10046,59,8,94,7,0,1,0,0,0
344,12/01/2021,20210112,5,250,90,80,160,84,77,0,0,10,20,10039,57,8,95,7,0,1,0,0,0
344,12/01/2021,20210112,6,280,80,60,150,81,74,0,0,10,12,10041,60,8,95,7,0,1,0,0,0
344,12/01/2021,20210112,7,300,60,60,100,77,68,0,0,7,3,10042,65,8,94,7,0,1,0,0,0
344,12/01/2021,20210112,8,340,60,50,100,68,60,0,0,0,-1,10050,57,8,94,7,0,1,0,0,0
344,12/01/2021,20210112,9,330,50,50,100,65,51,3,13,0,-1,10072,70,8,90,7,0,1,0,0,0
344,12/01/2021,20210112,10,340,50,60,100,60,36,2,27,0,0,10085,70,8,84,5,0,0,0,0,0
344,12/01/2021,20210112,11,330,50,50,100,63,24,0,44,0,0,10095,75,7,75,5,0,0,0,0,0
344,12/01/2021,20210112,12,310,60,50,110,69,5,5,66,0,0,10100,80,7,63,7,0,0,0,0,0
344,12/01/2021,20210112,13,310,60,70,120,67,7,7,73,0,0,10101,80,4,65,5,0,0,0,0,0
344,12/01/2021,20210112,14,310,60,50,120,67,14,7,60,0,0,10108,80,1,68,5,0,0,0,0,0
344,12/01/2021,20210112,15,300,60,60,110,53,16,7,35,0,-1,10117,75,1,77,7,0,1,0,0,0
344,12/01/2021,20210112,16,310,50,60,100,54,27,2,9,0,-1,10126,68,7,82,7,0,1,0,0,0
344,12/01/2021,20210112,17,320,40,50,120,45,16,0,0,2,4,10132,70,4,81,7,0,1,0,0,0
344,12/01/2021,20210112,18,310,30,30,70,28,8,0,0,0,0,10142,70,1,86,7,0,0,0,0,0
344,12/01/2021,20210112,19,300,30,30,60,29,3,0,0,0,-1,10151,70,0,82,7,0,1,0,0,0
344,12/01/2021,20210112,20,290,30,30,50,14,-8,0,0,0,0,10158,70,0,85,5,0,0,0,0,0
344,12/01/2021,20210112,21,280,30,30,50,12,-12,0,0,0,0,10163,70,1,83,7,0,0,0,0,0
344,12/01/2021,20210112,22,290,30,30,60,18,-3,0,0,0,0,10166,70,1,86,5,0,0,0,0,0
344,12/01/2021,20210112,23,280,30,30,40,22,-1,0,0,0,0,10172,70,2,84,5,0,0,0,0,0
344,12/01/2021,20210112,24,290,30,30,70,30,2,0,0,0,-1,10173,70,7,82,7,0,1,0,0,0
344,13/01/2021,20210113,1,260,30,40,60,32,5,0,0,0,0,10170,70,7,82,5,0,0,0,0,0
344,13/01/2021,20210113,2,990,30,10,70,34,16,0,0,0,-1,10173,70,7,88,7,0,1,0,0,0
344,13/01/2021,20210113,3,280,50,50,100,40,11,0,0,0,-1,10176,70,3,81,7,0,1,0,0,0
344,13/01/2021,20210113,4,280,50,50,90,40,5,0,0,0,0,10175,75,6,77,5,0,0,0,0,0
344,13/01/2021,20210113,5,280,50,40,90,39,3,0,0,0,0,10172,75,8,77,5,0,0,0,0,0
344,13/01/2021,20210113,6,270,40,40,80,38,1,0,0,0,0,10170,75,8,77,7,0,0,0,0,0
344,13/01/2021,20210113,7,270,40,50,70,42,3,0,0,0,0,10167,75,8,75,5,0,0,0,0,0
344,13/01/2021,20210113,8,270,50,50,80,41,5,0,1,0,0,10166,75,8,77,5,0,0,0,0,0
344,13/01/2021,20210113,9,270,40,40,70,44,10,0,11,0,0,10167,75,8,78,5,0,0,0,0,0
344,13/01/2021,20210113,10,270,50,50,80,55,10,7,40,0,0,10166,75,1,73,5,0,0,0,0,0
344,13/01/2021,20210113,11,270,60,60,110,61,13,10,76,0,0,10164,75,1,71,5,0,0,0,0,0
344,13/01/2021,20210113,12,270,70,60,100,63,14,10,92,0,0,10159,75,0,71,5,0,0,0,0,0
344,13/01/2021,20210113,13,280,60,60,100,61,8,10,82,0,0,10154,80,8,69,5,0,0,0,0,0
344,13/01/2021,20210113,14,290,60,50,100,56,2,7,57,0,0,10153,80,8,67,5,0,0,0,0,0
344,13/01/2021,20210113,15,290,50,40,80,49,1,2,19,0,0,10151,75,8,71,5,0,0,0,0,0
344,13/01/2021,20210113,16,280,40,40,70,45,4,0,4,0,0,10151,75,8,74,5,0,0,0,0,0
344,13/01/2021,20210113,17,280,40,30,60,45,16,0,0,0,0,10147,70,8,81,5,0,0,0,0,0
344,13/01/2021,20210113,18,300,30,30,60,52,28,0,0,0,-1,10150,68,8,84,7,0,1,0,0,0
344,13/01/2021,20210113,19,300,30,40,60,56,27,0,0,0,-1,10153,70,8,81,7,0,1,0,0,0
344,13/01/2021,20210113,20,300,40,40,80,57,35,0,0,0,-1,10155,70,8,85,7,0,1,0,0,0
344,13/01/2021,20210113,21,310,40,40,80,56,25,0,0,0,-1,10157,75,8,80,7,0,1,0,0,0
344,13/01/2021,20210113,22,350,40,40,80,53,34,0,0,2,1,10166,60,8,87,7,0,1,0,0,0
344,13/01/2021,20210113,23,320,30,20,70,45,38,0,0,5,4,10173,65,8,94,7,0,1,0,0,0
344,13/01/2021,20210113,24,70,30,40,80,34,24,0,0,9,2,10176,60,8,93,7,0,1,0,0,0
344,14/01/2021,20210114,1,0,10,0,50,31,28,0,0,0,-1,10178,65,8,97,7,0,1,0,0,0
344,14/01/2021,20210114,2,50,10,20,30,33,9,0,0,0,-1,10183,70,8,84,7,0,1,0,0,0
344,14/01/2021,20210114,3,60,10,10,30,26,9,0,0,0,-1,10185,70,8,88,7,0,1,0,0,0
344,14/01/2021,20210114,4,80,10,20,30,26,5,0,0,0,0,10185,70,8,85,5,0,0,0,0,0
344,14/01/2021,20210114,5,120,10,10,20,22,5,0,0,0,0,10187,70,8,88,5,0,0,0,0,0
344,14/01/2021,20210114,6,0,0,0,20,21,5,0,0,0,0,10189,70,8,89,7,0,0,0,0,0
344,14/01/2021,20210114,7,70,10,20,30,20,-3,0,0,0,0,10192,70,8,84,5,0,0,0,0,0
344,14/01/2021,20210114,8,80,30,40,60,25,-3,0,1,0,0,10196,70,8,81,5,0,0,0,0,0
344,14/01/2021,20210114,9,90,40,50,70,27,-8,0,7,0,0,10199,75,8,77,5,0,0,0,0,0
344,14/01/2021,20210114,10,100,50,50,80,28,-10,0,24,0,0,10200,75,8,75,5,0,0,0,0,0
344,14/01/2021,20210114,11,100,60,60,90,27,-13,0,33,0,0,10197,75,8,75,5,0,0,0,0,0
344,14/01/2021,20210114,12,100,60,60,90,29,-12,0,41,0,0,10192,75,8,74,5,0,0,0,0,0
344,14/01/2021,20210114,13,100,50,50,90,26,-15,0,47,0,0,10187,75,8,74,5,0,0,0,0,0
344,14/01/2021,20210114,14,80,60,70,90,24,-15,0,35,0,0,10183,75,8,75,5,0,0,0,0,0
344,14/01/2021,20210114,15,80,70,70,100,22,-14,5,24,0,0,10184,75,8,77,5,0,0,0,0,0
344,14/01/2021,20210114,16,80,60,60,100,16,-19,3,7,0,0,10188,75,8,77,5,0,0,0,0,0
344,14/01/2021,20210114,17,80,60,60,90,15,-23,0,0,0,0,10192,75,8,75,5,0,0,0,0,0
344,14/01/2021,20210114,18,60,50,50,70,3,-22,0,0,0,0,10198,70,8,82,5,0,0,0,0,0
344,14/01/2021,20210114,19,60,50,60,80,7,-19,0,0,0,0,10204,70,8,82,5,0,0,0,0,0
344,14/01/2021,20210114,20,60,60,60,90,6,-19,0,0,0,0,10209,70,8,83,5,0,0,0,0,0
344,14/01/2021,20210114,21,50,50,50,80,2,-18,0,0,0,0,10216,70,8,86,5,0,0,0,0,0
344,14/01/2021,20210114,22,50,50,40,60,-3,-19,0,0,0,0,10224,70,8,88,5,0,0,0,0,0
344,14/01/2021,20210114,23,50,50,50,70,0,-19,0,0,0,0,10230,70,8,87,5,0,0,0,0,0
344,14/01/2021,20210114,24,40,40,40,70,-2,-17,0,0,0,0,10235,69,8,89,5,0,0,0,0,0
344,15/01/2021,20210115,1,40,50,50,70,-1,-26,0,0,0,0,10242,70,8,83,5,0,0,0,0,0
344,15/01/2021,20210115,2,40,50,50,70,2,-32,0,0,0,0,10251,75,8,78,5,0,0,0,0,0
344,15/01/2021,20210115,3,30,40,40,70,-4,-37,0,0,0,0,10257,75,8,78,5,0,0,0,0,0
344,15/01/2021,20210115,4,40,30,30,60,7,-36,0,0,0,0,10262,75,8,73,5,0,0,0,0,0
344,15/01/2021,20210115,5,20,30,30,60,10,-37,0,0,0,0,10266,75,8,70,5,0,0,0,0,0
344,15/01/2021,20210115,6,360,30,20,50,8,-30,0,0,0,0,10271,75,8,75,5,0,0,0,0,0
344,15/01/2021,20210115,7,40,20,20,40,14,-32,0,0,0,0,10278,75,8,71,5,0,0,0,0,0
344,15/01/2021,20210115,8,350,20,10,40,11,-26,0,1,0,0,10284,75,8,76,5,0,0,0,0,0
344,15/01/2021,20210115,9,360,10,10,20,13,-23,0,7,0,0,10290,75,8,77,5,0,0,0,0,0
344,15/01/2021,20210115,10,320,10,10,20,15,-20,0,9,0,0,10297,75,8,77,5,0,0,0,0,0
344,15/01/2021,20210115,11,270,10,10,20,19,-16,0,14,0,0,10301,75,8,77,5,0,0,0,0,0
344,15/01/2021,20210115,12,230,10,10,20,21,-11,0,14,0,0,10300,75,8,79,5,0,0,0,0,0
344,15/01/2021,20210115,13,270,10,10,20,24,-14,0,15,0,0,10298,75,8,75,5,0,0,0,0,0
344,15/01/2021,20210115,14,280,20,20,20,27,-9,0,12,0,0,10298,75,8,77,5,0,0,0,0,0
344,15/01/2021,20210115,15,260,10,10,20,28,-14,0,7,0,0,10299,75,8,73,5,0,0,0,0,0
344,15/01/2021,20210115,16,270,10,20,20,26,-10,0,2,0,0,10301,75,8,76,5,0,0,0,0,0
344,15/01/2021,20210115,17,270,20,20,30,20,-8,0,0,0,0,10301,70,8,81,5,0,0,0,0,0
344,15/01/2021,20210115,18,250,20,20,30,18,-6,0,0,0,0,10303,70,8,84,5,0,0,0,0,0
344,15/01/2021,20210115,19,230,30,30,40,18,-5,0,0,0,0,10302,70,8,84,5,0,0,0,0,0
344,15/01/2021,20210115,20,240,30,20,40,24,-1,0,0,0,0,10304,70,8,83,5,0,0,0,0,0
344,15/01/2021,20210115,21,250,10,10,20,18,-6,0,0,0,0,10305,70,8,84,5,0,0,0,0,0
344,15/01/2021,20210115,22,210,30,30,50,25,-3,0,0,0,0,10302,70,8,82,5,0,0,0,0,0
344,15/01/2021,20210115,23,320,20,10,50,21,2,0,0,0,0,10301,70,8,87,5,0,0,0,0,0
344,15/01/2021,20210115,24,240,10,20,40,25,-2,0,0,0,0,10295,70,8,82,5,0,0,0,0,0
344,16/01/2021,20210116,1,0,20,0,50,23,0,0,0,0,0,10293,70,8,84,5,0,0,0,0,0
344,16/01/2021,20210116,2,210,10,30,40,25,-3,0,0,0,0,10290,70,8,81,5,0,0,0,0,0
344,16/01/2021,20210116,3,220,30,40,50,25,-12,0,0,0,0,10284,75,8,76,5,0,0,0,0,0
344,16/01/2021,20210116,4,210,30,40,50,27,-12,0,0,0,0,10280,75,8,75,5,0,0,0,0,0
344,16/01/2021,20210116,5,210,40,40,50,25,-18,0,0,0,0,10273,75,8,73,5,0,0,0,0,0
344,16/01/2021,20210116,6,220,40,50,70,24,-28,0,0,0,0,10268,80,8,68,5,0,0,0,0,0
344,16/01/2021,20210116,7,210,50,50,80,21,-30,0,0,0,0,10263,80,8,68,5,0,0,0,0,0
344,16/01/2021,20210116,8,200,50,50,80,18,-29,0,1,0,0,10259,75,8,71,5,0,0,0,0,0
344,16/01/2021,20210116,9,180,40,50,70,16,-23,0,8,0,0,10252,71,8,75,5,0,0,0,0,0
344,16/01/2021,20210116,10,190,50,50,80,17,-25,0,15,0,0,10250,75,8,73,5,0,0,0,0,0
344,16/01/2021,20210116,11,190,60,70,100,18,-33,0,17,0,0,10239,80,8,69,5,0,0,0,0,0
344,16/01/2021,20210116,12,180,70,70,120,17,-37,0,23,0,0,10226,80,8,67,5,0,0,0,0,0
344,16/01/2021,20210116,13,180,70,70,110,15,-37,0,14,0,0,10212,80,8,68,5,0,0,0,0,0
344,16/01/2021,20210116,14,180,70,60,130,-4,-13,0,9,8,4,10200,27,8,93,7,0,0,1,0,0
344,16/01/2021,20210116,15,170,60,70,110,-4,-11,0,9,10,4,10188,32,8,95,7,0,0,1,0,0
344,16/01/2021,20210116,16,160,70,70,100,-5,-10,0,6,10,4,10179,33,8,96,7,0,0,1,0,0
344,16/01/2021,20210116,17,160,60,60,110,-5,-9,0,1,10,4,10172,36,8,96,7,0,1,1,0,1
344,16/01/2021,20210116,18,170,60,60,80,-2,-7,0,0,9,1,10169,34,8,96,7,0,1,1,0,1
344,16/01/2021,20210116,19,170,50,40,80,0,-4,0,0,5,1,10166,50,8,97,7,0,1,1,0,1
344,16/01/2021,20210116,20,170,40,40,70,3,0,0,0,0,0,10162,56,8,97,7,0,0,0,0,0
344,16/01/2021,20210116,21,190,40,40,70,6,1,0,0,0,0,10160,50,8,96,7,0,0,0,0,0
344,16/01/2021,20210116,22,170,40,40,70,7,1,0,0,0,0,10157,56,8,96,7,0,0,0,0,0
344,16/01/2021,20210116,23,180,40,40,60,7,3,0,0,0,0,10153,31,8,96,7,0,0,0,0,0
344,16/01/2021,20210116,24,180,40,40,60,9,5,0,0,0,0,10149,49,8,96,7,0,0,0,0,0
344,17/01/2021,20210117,1,190,40,40,60,11,7,0,0,4,1,10146,23,8,97,7,0,1,0,0,0
344,17/01/2021,20210117,2,200,30,30,50,15,12,0,0,6,2,10146,23,8,98,7,0,1,0,0,0
344,17/01/2021,20210117,3,210,20,20,40,19,16,0,0,8,2,10144,21,8,98,7,0,1,0,0,0
344,17/01/2021,20210117,4,300,30,50,70,52,44,0,0,4,1,10146,60,8,94,7,0,1,0,0,0
344,17/01/2021,20210117,5,300,40,50,80,56,43,0,0,2,2,10149,58,8,91,7,0,1,0,0,0
344,17/01/2021,20210117,6,290,40,40,70,54,44,0,0,2,3,10151,62,8,93,7,0,1,0,0,0
344,17/01/2021,20210117,7,290,40,40,60,53,43,0,0,0,-1,10157,61,8,92,7,0,1,0,0,0
344,17/01/2021,20210117,8,280,40,30,70,55,44,0,1,2,2,10166,61,8,92,7,0,1,0,0,0
344,17/01/2021,20210117,9,300,30,30,50,58,47,0,11,0,0,10174,62,8,92,7,0,0,0,0,0
344,17/01/2021,20210117,10,300,40,50,80,67,49,0,22,1,1,10184,60,8,88,7,0,1,0,0,0
344,17/01/2021,20210117,11,310,50,60,100,65,46,0,28,2,3,10191,57,8,87,7,0,1,0,0,0
344,17/01/2021,20210117,12,300,50,50,80,73,48,2,50,1,2,10194,70,8,83,7,0,1,0,0,0
344,17/01/2021,20210117,13,300,50,50,100,74,43,3,59,0,0,10197,75,7,80,5,0,0,0,0,0
344,17/01/2021,20210117,14,300,50,50,100,70,51,2,36,4,5,10203,66,8,88,7,0,1,0,0,0
344,17/01/2021,20210117,15,300,50,50,90,69,43,5,27,0,0,10211,70,8,83,7,0,0,0,0,0
344,17/01/2021,20210117,16,310,50,50,80,58,39,0,6,0,0,10216,68,4,87,5,0,0,0,0,0
344,17/01/2021,20210117,17,290,40,40,70,52,38,0,0,0,0,10222,65,8,90,5,0,0,0,0,0
344,17/01/2021,20210117,18,280,40,30,70,55,40,0,0,0,0,10230,67,8,90,7,0,0,0,0,0
344,17/01/2021,20210117,19,270,30,30,50,43,30,0,0,0,0,10233,65,5,91,5,0,0,0,0,0
344,17/01/2021,20210117,20,260,30,30,40,37,26,0,0,0,0,10232,65,8,92,5,0,0,0,0,0
344,17/01/2021,20210117,21,270,30,30,40,32,21,0,0,0,0,10235,65,8,92,5,0,0,0,0,0
344,17/01/2021,20210117,22,260,20,20,30,36,21,0,0,0,0,10234,70,8,89,5,0,0,0,0,0
344,17/01/2021,20210117,23,250,30,20,50,18,6,0,0,0,0,10236,65,4,92,5,0,0,0,0,0
344,17/01/2021,20210117,24,250,30,30,50,31,17,0,0,0,0,10235,70,7,90,5,0,0,0,0,0
344,18/01/2021,20210118,1,200,20,20,40,15,6,0,0,0,0,10229,65,8,94,5,0,0,0,0,0
344,18/01/2021,20210118,2,220,30,30,40,18,11,0,0,0,0,10229,65,8,95,5,0,0,0,0,0
344,18/01/2021,20210118,3,220,30,30,40,35,27,0,0,0,0,10229,64,8,94,5,0,0,0,0,0
344,18/01/2021,20210118,4,230,40,40,50,32,27,0,0,0,0,10224,61,8,96,5,0,0,0,0,0
344,18/01/2021,20210118,5,220,40,40,50,47,38,0,0,0,0,10222,64,8,94,5,0,0,0,0,0
344,18/01/2021,20210118,6,230,40,50,70,49,39,0,0,0,0,10219,64,8,93,5,0,0,0,0,0
344,18/01/2021,20210118,7,210,50,40,80,49,38,0,0,0,0,10216,65,8,92,5,0,0,0,0,0
344,18/01/2021,20210118,8,220,40,40,60,48,39,0,0,0,0,10219,63,8,93,5,0,0,0,0,0
344,18/01/2021,20210118,9,220,50,50,80,54,43,0,8,0,0,10217,65,8,92,5,0,0,0,0,0
344,18/01/2021,20210118,10,230,60,60,90,55,43,0,25,0,0,10212,65,8,91,5,0,0,0,0,0
344,18/01/2021,20210118,11,240,60,60,100,63,44,0,46,0,0,10210,68,8,88,5,0,0,0,0,0
344,18/01/2021,20210118,12,240,70,70,110,64,45,0,37,0,0,10208,68,8,87,5,0,0,0,0,0
344,18/01/2021,20210118,13,230,60,60,100,65,44,0,28,0,0,10201,70,8,86,5,0,0,0,0,0
344,18/01/2021,20210118,14,230,60,50,90,64,43,0,16,0,0,10196,70,8,86,5,0,0,0,0,0
344,18/01/2021,20210118,15,240,60,60,90,62,47,0,8,3,2,10194,63,8,90,7,0,1,0,0,0
344,18/01/2021,20210118,16,230,60,60,100,60,46,0,5,3,2,10191,60,8,90,7,0,1,0,0,0
344,18/01/2021,20210118,17,230,60,60,100,57,45,0,0,3,4,10191,65,8,91,7,0,1,0,0,0
344,18/01/2021,20210118,18,220,50,50,90,55,45,0,0,2,2,10188,65,8,93,7,0,1,0,0,0
344,18/01/2021,20210118,19,220,50,60,80,55,40,0,0,0,0,10183,70,8,90,5,0,0,0,0,0
344,18/01/2021,20210118,20,220,60,70,100,58,42,0,0,0,0,10178,70,8,89,5,0,0,0,0,0
344,18/01/2021,20210118,21,220,70,60,110,58,42,0,0,0,0,10172,70,8,89,5,0,0,0,0,0
344,18/01/2021,20210118,22,210,70,70,120,60,45,0,0,0,0,10162,70,8,90,5,0,0,0,0,0
344,18/01/2021,20210118,23,200,80,90,120,62,45,0,0,0,0,10153,70,8,88,5,0,0,0,0,0
344,18/01/2021,20210118,24,210,90,100,140,59,34,0,0,0,0,10144,70,8,83,5,0,0,0,0,0
344,19/01/2021,20210119,1,200,80,70,140,56,31,0,0,0,-1,10131,69,8,83,7,0,1,0,0,0
344,19/01/2021,20210119,2,190,80,80,120,50,35,0,0,8,3,10115,60,8,90,7,0,1,0,0,0
344,19/01/2021,20210119,3,190,80,80,130,47,38,0,0,10,13,10099,59,8,93,7,0,1,0,0,0
344,19/01/2021,20210119,4,190,90,80,140,50,42,0,0,10,10,10090,56,8,94,7,0,1,0,0,0
344,19/01/2021,20210119,5,190,90,90,150,55,48,0,0,10,27,10071,50,8,95,7,0,1,0,0,0
344,19/01/2021,20210119,6,200,90,100,150,60,52,0,0,10,25,10049,41,8,94,7,0,1,0,0,0
344,19/01/2021,20210119,7,210,110,110,170,68,59,0,0,10,28,10035,57,8,93,7,0,1,0,0,0
344,19/01/2021,20210119,8,220,110,100,180,73,66,0,0,10,16,10035,45,8,94,7,0,1,0,0,0
344,19/01/2021,20210119,9,230,110,110,170,86,79,0,3,10,15,10034,43,8,95,7,0,1,0,0,0
344,19/01/2021,20210119,10,240,120,120,180,97,90,0,8,10,7,10038,58,8,95,7,0,1,0,0,0
344,19/01/2021,20210119,11,240,120,120,180,97,90,0,14,10,4,10041,31,8,95,7,0,1,0,0,0
344,19/01/2021,20210119,12,230,120,120,200,100,89,0,19,4,1,10043,65,8,93,7,0,1,0,0,0
344,19/01/2021,20210119,13,240,120,110,190,101,89,0,23,0,0,10042,65,8,92,5,0,0,0,0,0
344,19/01/2021,20210119,14,230,120,120,190,101,84,3,40,0,0,10039,70,7,88,5,0,0,0,0,0
344,19/01/2021,20210119,15,230,130,130,210,95,80,5,29,0,0,10043,70,8,90,5,0,0,0,0,0
344,19/01/2021,20210119,16,230,130,120,200,94,77,2,6,0,0,10046,70,8,88,5,0,0,0,0,0
344,19/01/2021,20210119,17,230,110,100,180,95,72,0,0,0,0,10043,70,8,85,5,0,0,0,0,0
344,19/01/2021,20210119,18,220,100,90,170,91,68,0,0,0,0,10043,70,8,84,5,0,0,0,0,0
344,19/01/2021,20210119,19,210,90,80,170,88,66,0,0,0,0,10040,70,8,85,5,0,0,0,0,0
344,19/01/2021,20210119,20,200,90,90,150,78,62,0,0,0,0,10035,65,8,89,5,0,0,0,0,0
344,19/01/2021,20210119,21,190,90,90,150,76,55,0,0,0,0,10028,70,8,86,5,0,0,0,0,0
344,19/01/2021,20210119,22,200,90,80,140,74,54,0,0,0,0,10023,70,8,86,5,0,0,0,0,0
344,19/01/2021,20210119,23,190,90,80,130,74,51,0,0,0,0,10015,70,8,85,5,0,0,0,0,0
344,19/01/2021,20210119,24,190,90,90,140,74,50,0,0,0,-1,10007,70,8,84,7,0,1,0,0,0
344,20/01/2021,20210120,1,190,90,90,140,71,47,0,0,0,0,10001,70,8,84,5,0,0,0,0,0
344,20/01/2021,20210120,2,190,80,80,140,74,50,0,0,0,0,9996,70,8,85,5,0,0,0,0,0
344,20/01/2021,20210120,3,190,90,90,150,77,54,0,0,0,-1,9989,70,8,85,7,0,1,0,0,0
344,20/01/2021,20210120,4,190,90,90,140,77,58,0,0,0,0,9984,70,8,87,5,0,0,0,0,0
344,20/01/2021,20210120,5,200,100,90,150,80,52,0,0,0,0,9977,70,8,82,5,0,0,0,0,0
344,20/01/2021,20210120,6,200,90,100,140,81,53,0,0,0,0,9972,70,8,82,7,0,0,0,0,0
344,20/01/2021,20210120,7,190,90,100,150,83,57,0,0,0,0,9968,70,8,83,5,0,0,0,0,0
344,20/01/2021,20210120,8,200,90,90,150,82,59,0,1,0,0,9968,70,8,85,5,0,0,0,0,0
344,20/01/2021,20210120,9,190,90,90,140,82,53,0,10,0,0,9967,70,8,82,5,0,0,0,0,0
344,20/01/2021,20210120,10,200,90,100,160,85,46,0,20,0,0,9964,75,8,76,5,0,0,0,0,0
344,20/01/2021,20210120,11,190,80,80,150,83,45,0,29,0,-1,9958,75,8,77,7,0,1,0,0,0
344,20/01/2021,20210120,12,190,90,80,140,85,40,0,34,0,-1,9951,75,8,73,7,0,1,0,0,0
344,20/01/2021,20210120,13,180,80,80,150,92,42,0,33,0,-1,9938,75,8,70,7,0,1,0,0,0
344,20/01/2021,20210120,14,180,80,100,150,94,36,0,31,0,0,9932,80,8,67,5,0,0,0,0,0
344,20/01/2021,20210120,15,180,90,90,140,95,31,0,22,0,0,9924,83,8,64,7,0,0,0,0,0
344,20/01/2021,20210120,16,190,90,80,150,94,23,2,7,0,0,9922,83,8,61,5,0,0,0,0,0
344,20/01/2021,20210120,17,180,80,80,140,94,24,0,0,0,0,9918,83,8,61,5,0,0,0,0,0
344,20/01/2021,20210120,18,180,90,90,140,101,25,0,0,0,0,9912,83,8,59,7,0,0,0,0,0
344,20/01/2021,20210120,19,180,90,90,150,106,30,0,0,0,0,9905,83,8,59,5,0,0,0,0,0
344,20/01/2021,20210120,20,180,100,100,160,99,40,0,0,0,-1,9896,80,8,66,7,0,1,0,0,0
344,20/01/2021,20210120,21,180,90,100,170,103,42,0,0,0,-1,9886,80,8,65,7,0,1,0,0,0
344,20/01/2021,20210120,22,180,100,100,150,106,48,0,0,0,0,9874,80,8,67,5,0,0,0,0,0
344,20/01/2021,20210120,23,170,100,100,180,105,51,0,0,0,0,9862,80,8,69,5,0,0,0,0,0
344,20/01/2021,20210120,24,170,100,110,170,109,53,0,0,0,0,9839,80,8,68,7,0,0,0,0,0
344,21/01/2021,20210121,1,170,120,120,180,102,66,0,0,4,5,9821,75,8,78,7,0,1,0,0,0
344,21/01/2021,20210121,2,180,120,130,210,110,63,0,0,0,-1,9810,75,8,72,7,0,1,0,0,0
344,21/01/2021,20210121,3,190,130,110,210,103,73,0,0,2,4,9802,58,8,81,7,0,1,0,0,0
344,21/01/2021,20210121,4,230,130,130,270,77,43,0,0,6,13,9824,69,8,79,7,0,1,0,0,0
344,21/01/2021,20210121,5,230,130,120,210,69,28,0,0,0,-1,9850,75,6,75,7,0,1,0,0,0
344,21/01/2021,20210121,6,240,110,90,190,62,16,0,0,0,0,9866,75,6,72,7,0,0,0,0,0
344,21/01/2021,20210121,7,230,90,90,150,56,10,0,0,0,0,9880,75,0,72,5,0,0,0,0,0
344,21/01/2021,20210121,8,220,100,90,150,59,19,0,2,0,0,9889,75,0,75,5,0,0,0,0,0
344,21/01/2021,20210121,9,200,80,80,150,61,22,7,23,0,0,9888,75,1,76,5,0,0,0,0,0
344,21/01/2021,20210121,10,200,90,100,180,67,38,7,44,2,1,9894,70,6,81,7,0,1,0,0,0
344,21/01/2021,20210121,11,200,110,110,180,71,36,0,49,0,0,9896,75,8,78,5,0,0,0,0,0
344,21/01/2021,20210121,12,210,110,120,180,76,37,7,75,0,0,9892,75,7,76,7,0,0,0,0,0
