# STN,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   IX,    M,    R,    S,    O,    Y
,,,,,,,,,,,,,,,,,,,,,,
260,11/12/2021,3,140,10,10,20,-1,-4,0,0,0,-1,10083,50,8,98,7,0,1,0,0,1
260,11/12/2021,4,150,10,20,30,7,4,0,0,10,3,10088,29,8,98,7,0,1,0,0,1
260,11/12/2021,5,160,20,20,30,21,18,0,0,6,4,10092,36,8,98,7,0,1,0,0,0
260,11/12/2021,6,170,30,30,40,33,31,0,0,7,4,10094,36,8,98,7,0,1,0,0,0
260,11/12/2021,7,10,30,20,50,41,37,0,0,0,-1,10105,49,8,97,7,0,1,0,0,0
260,11/12/2021,8,20,20,20,40,27,24,0,2,0,0,10123,22,7,98,7,0,0,0,0,0
260,11/12/2021,9,310,20,20,30,29,26,0,12,0,0,10137,22,8,98,7,0,0,0,0,0
260,11/12/2021,10,270,10,10,30,43,35,7,47,0,0,10147,41,1,94,7,0,0,0,0,0
260,11/12/2021,11,240,10,20,30,62,43,10,76,0,0,10153,58,1,88,7,0,0,0,0,0
260,11/12/2021,12,990,10,10,30,72,43,5,64,0,0,10159,67,8,82,7,0,0,0,0,0
260,11/12/2021,13,240,20,30,40,78,48,10,74,0,0,10164,65,5,81,5,0,0,0,0,0
260,11/12/2021,14,250,30,30,50,83,54,10,57,0,0,10167,70,8,81,5,0,0,0,0,0
260,11/12/2021,15,260,30,30,70,72,44,7,17,0,0,10174,70,8,82,5,0,0,0,0,0
260,11/12/2021,16,230,20,20,50,59,38,0,1,0,0,10179,70,8,86,5,0,0,0,0,0
260,11/12/2021,17,210,20,30,40,52,38,0,0,0,0,10184,68,8,90,5,0,0,0,0,0
260,11/12/2021,18,220,30,30,50,53,37,0,0,0,0,10191,68,8,89,5,0,0,0,0,0
260,11/12/2021,19,200,40,40,60,52,38,0,0,0,0,10192,64,8,91,5,0,0,0,0,0
260,11/12/2021,20,200,40,40,70,49,37,0,0,0,0,10196,60,8,92,5,0,0,0,0,0
260,11/12/2021,21,190,40,30,70,49,37,0,0,0,0,10195,60,8,91,5,0,0,0,0,0
260,11/12/2021,22,180,40,40,60,49,36,0,0,0,0,10197,60,8,91,5,0,0,0,0,0
260,11/12/2021,23,180,40,40,70,51,38,0,0,0,0,10196,61,8,91,5,0,0,0,0,0
260,11/12/2021,24,180,40,40,80,53,41,0,0,0,-1,10192,61,8,92,7,0,1,0,0,0
260,12/12/2021,1,180,50,50,90,55,44,0,0,9,5,10187,62,8,92,7,0,1,0,0,0
260,12/12/2021,2,180,50,50,90,55,45,0,0,9,4,10188,63,8,93,7,0,1,0,0,0
260,12/12/2021,3,190,50,50,100,55,50,0,0,9,4,10183,36,8,96,7,0,1,0,0,0
260,12/12/2021,4,190,50,40,90,59,55,0,0,5,5,10182,32,8,97,7,0,1,0,0,0
260,12/12/2021,5,200,50,50,80,63,61,0,0,3,1,10181,30,8,98,7,0,1,0,0,0
260,12/12/2021,6,200,50,60,90,68,65,0,0,0,-1,10183,28,8,97,7,0,1,0,0,0
260,12/12/2021,7,210,50,50,90,75,72,0,0,3,1,10186,21,8,98,7,0,1,0,0,0
260,12/12/2021,8,210,50,50,90,80,77,0,1,3,1,10190,18,8,98,7,0,1,0,0,0
260,12/12/2021,9,210,50,50,80,84,81,0,3,6,2,10196,16,8,98,7,0,1,0,0,0
260,12/12/2021,10,220,50,50,100,89,87,0,9,9,3,10201,17,8,98,7,1,1,0,0,0
260,12/12/2021,11,220,50,50,90,92,90,0,13,7,5,10201,44,8,98,7,0,1,0,0,0
260,12/12/2021,12,220,50,50,80,96,93,0,18,0,-1,10202,19,8,98,7,0,1,0,0,0
260,12/12/2021,13,230,40,40,80,99,96,0,20,0,-1,10205,21,8,98,7,0,1,0,0,0
260,12/12/2021,14,240,40,30,70,101,98,0,14,0,-1,10208,21,8,98,7,0,1,0,0,0
260,12/12/2021,15,230,30,30,70,103,100,0,5,0,-1,10212,23,8,98,7,0,1,0,0,0
260,12/12/2021,16,220,30,30,50,104,101,0,1,0,-1,10218,30,8,98,7,0,1,0,0,0
260,12/12/2021,17,220,30,30,60,105,102,0,0,2,1,10223,27,8,98,7,0,1,0,0,0
260,12/12/2021,18,240,40,30,70,108,103,0,0,0,-1,10227,56,8,96,7,0,1,0,0,0
260,12/12/2021,19,230,40,40,70,108,104,0,0,0,0,10228,56,8,96,7,0,0,0,0,0
260,12/12/2021,20,230,40,40,80,110,104,0,0,0,0,10232,57,8,96,7,0,0,0,0,0
260,12/12/2021,21,220,40,40,70,109,103,0,0,0,-1,10235,36,8,96,7,0,1,0,0,0
260,12/12/2021,22,220,40,40,70,107,103,0,0,3,2,10237,32,8,97,7,0,1,0,0,0
260,12/12/2021,23,230,40,50,90,107,102,0,0,10,2,10239,39,8,96,7,0,1,0,0,0
260,12/12/2021,24,230,40,40,80,106,100,0,0,3,1,10240,58,8,96,7,0,1,0,0,0
260,13/12/2021,1,220,40,40,80,103,95,0,0,0,0,10242,62,8,94,5,0,0,0,0,0
260,13/12/2021,2,210,30,30,70,100,90,0,0,0,0,10247,65,8,93,5,0,0,0,0,0
260,13/12/2021,3,210,30,40,60,99,90,0,0,0,0,10246,62,8,93,5,0,0,0,0,0
260,13/12/2021,4,200,40,40,60,100,87,0,0,0,0,10246,64,8,91,5,0,0,0,0,0
260,13/12/2021,5,200,30,30,60,99,85,0,0,0,0,10246,65,8,91,5,0,0,0,0,0
260,13/12/2021,6,200,40,40,70,99,83,0,0,0,0,10247,66,8,90,5,0,0,0,0,0
260,13/12/2021,7,200,40,40,70,100,79,0,0,0,0,10250,66,8,86,5,0,0,0,0,0
260,13/12/2021,8,190,30,40,60,97,81,0,2,0,0,10254,60,8,90,5,0,0,0,0,0
260,13/12/2021,9,200,40,40,70,98,80,0,7,0,0,10256,62,8,88,5,0,0,0,0,0
260,13/12/2021,10,200,40,40,80,100,81,0,15,0,0,10265,62,8,88,5,0,0,0,0,0
260,13/12/2021,11,200,40,40,80,101,82,0,22,0,0,10264,63,8,88,5,0,0,0,0,0
260,13/12/2021,12,200,40,50,80,102,79,0,26,0,0,10261,65,8,85,5,0,0,0,0,0
260,13/12/2021,13,200,40,30,60,103,80,0,23,0,0,10261,68,8,86,5,0,0,0,0,0
260,13/12/2021,14,200,30,40,60,101,79,0,14,0,0,10261,69,8,86,5,0,0,0,0,0
260,13/12/2021,15,190,30,30,60,97,77,0,6,0,0,10262,70,8,87,5,0,0,0,0,0
260,13/12/2021,16,220,30,30,50,96,74,0,1,0,0,10263,70,8,86,5,0,0,0,0,0
260,13/12/2021,17,190,30,30,50,94,75,0,0,0,0,10262,70,8,87,5,0,0,0,0,0
260,13/12/2021,18,190,30,30,60,93,73,0,0,0,0,10261,70,8,87,5,0,0,0,0,0
260,13/12/2021,19,200,30,30,50,93,70,0,0,0,0,10263,70,8,85,5,0,0,0,0,0
260,13/12/2021,20,220,30,30,60,93,66,0,0,0,0,10263,70,8,83,5,0,0,0,0,0
260,13/12/2021,21,210,40,30,70,90,66,0,0,0,0,10261,70,8,85,5,0,0,0,0,0
260,13/12/2021,22,210,30,30,60,89,67,0,0,0,0,10264,69,8,86,5,0,0,0,0,0
260,13/12/2021,23,210,30,30,50,87,69,0,0,0,0,10263,67,8,88,5,0,0,0,0,0
260,13/12/2021,24,190,40,30,70,87,71,0,0,0,0,10260,61,8,89,5,0,0,0,0,0
260,14/12/2021,1,210,40,40,60,86,70,0,0,0,0,10261,61,8,89,5,0,0,0,0,0
260,14/12/2021,2,210,40,30,70,84,69,0,0,0,0,10257,60,8,90,5,0,0,0,0,0
260,14/12/2021,3,210,40,30,70,82,71,0,0,0,0,10255,58,8,92,7,0,0,0,0,0
260,14/12/2021,4,220,40,40,70,82,69,0,0,0,0,10259,58,8,91,7,0,0,0,0,0
260,14/12/2021,5,210,30,30,60,79,67,0,0,0,0,10255,57,8,91,7,0,0,0,0,0
260,14/12/2021,6,220,40,40,70,80,65,0,0,0,0,10258,60,8,90,5,0,0,0,0,0
260,14/12/2021,7,220,40,40,70,81,65,0,0,0,0,10261,61,8,89,5,0,0,0,0,0
260,14/12/2021,8,210,40,30,60,81,65,0,1,0,0,10266,60,8,89,5,0,0,0,0,0
260,14/12/2021,9,220,30,30,60,83,68,0,10,0,0,10269,58,8,90,7,0,0,0,0,0
260,14/12/2021,10,210,30,40,60,82,76,0,12,0,-1,10268,23,8,96,7,0,1,0,0,0
260,14/12/2021,11,230,40,40,70,89,80,0,21,0,-1,10269,50,8,93,7,0,1,0,0,0
260,14/12/2021,12,230,40,40,70,89,82,0,20,0,-1,10266,27,8,95,7,0,1,0,0,0
260,14/12/2021,13,230,40,40,70,90,84,0,13,0,-1,10264,34,8,96,7,0,1,0,0,0
260,14/12/2021,14,220,40,40,70,92,88,0,10,4,1,10264,24,8,97,7,0,1,0,0,0
260,14/12/2021,15,230,30,30,60,94,88,0,5,4,1,10266,35,8,96,7,0,1,0,0,0
260,14/12/2021,16,220,30,30,50,96,92,0,1,3,1,10269,35,8,97,7,0,1,0,0,0
260,14/12/2021,17,220,30,30,50,99,96,0,0,6,1,10270,34,8,98,7,0,1,0,0,0
260,14/12/2021,18,220,30,30,60,100,96,0,0,0,-1,10274,42,8,97,7,0,1,0,0,0
260,14/12/2021,19,220,40,40,70,100,95,0,0,0,-1,10275,29,8,97,7,0,1,0,0,0
260,14/12/2021,20,230,40,40,70,100,95,0,0,2,1,10277,36,8,96,7,0,1,0,0,0
260,14/12/2021,21,230,50,40,80,100,94,0,0,0,-1,10279,36,8,96,7,0,1,0,0,0
260,14/12/2021,22,230,40,40,80,99,94,0,0,0,0,10279,43,8,96,7,0,0,0,0,0
260,14/12/2021,23,230,40,40,80,97,93,0,0,0,0,10282,36,8,96,7,0,0,0,0,0
260,14/12/2021,24,220,40,40,80,97,93,0,0,0,-1,10281,35,8,96,7,0,1,0,0,0
260,15/12/2021,1,210,40,40,70,96,91,0,0,0,0,10280,37,8,96,7,0,0,0,0,0
260,15/12/2021,2,220,40,40,70,96,90,0,0,0,0,10282,40,8,95,7,0,0,0,0,0
260,15/12/2021,3,220,40,40,70,96,89,0,0,0,0,10283,42,8,95,7,0,0,0,0,0
260,15/12/2021,4,220,40,40,80,97,89,0,0,0,0,10285,44,8,94,7,0,0,0,0,0
260,15/12/2021,5,220,40,40,70,97,90,0,0,0,0,10287,40,8,94,7,0,0,0,0,0
260,15/12/2021,6,210,40,30,70,97,92,0,0,0,0,10289,36,8,96,7,0,0,0,0,0
260,15/12/2021,7,220,40,30,60,98,92,0,0,0,0,10293,30,8,96,7,0,0,0,0,0
260,15/12/2021,8,220,40,40,70,99,93,0,1,0,0,10296,32,8,96,7,0,0,0,0,0
260,15/12/2021,9,230,40,40,70,101,94,0,5,0,0,10298,37,8,95,7,0,0,0,0,0
260,15/12/2021,10,230,40,40,70,104,95,0,15,0,0,10303,50,8,94,7,0,0,0,0,0
260,15/12/2021,11,240,40,30,80,105,91,0,21,0,0,10304,57,8,90,7,0,0,0,0,0
260,15/12/2021,12,230,40,40,70,108,91,0,33,0,0,10302,59,8,89,7,0,0,0,0,0
260,15/12/2021,13,240,30,40,60,109,86,0,34,0,0,10301,65,8,85,5,0,0,0,0,0
260,15/12/2021,14,230,30,20,60,107,88,0,19,0,0,10302,64,8,87,5,0,0,0,0,0
260,15/12/2021,15,230,30,40,60,105,90,0,6,0,0,10306,61,8,90,5,0,0,0,0,0
260,15/12/2021,16,220,30,30,60,104,93,0,1,0,0,10310,59,8,92,7,0,0,0,0,0
260,15/12/2021,17,230,30,30,70,102,89,0,0,0,0,10313,60,8,91,5,0,0,0,0,0
260,15/12/2021,18,230,30,30,60,102,87,0,0,0,0,10317,62,8,90,5,0,0,0,0,0
260,15/12/2021,19,230,30,30,50,101,85,0,0,0,0,10319,63,8,90,5,0,0,0,0,0
260,15/12/2021,20,230,30,30,50,93,81,0,0,0,0,10324,60,7,92,5,0,0,0,0,0
260,15/12/2021,21,230,30,30,50,87,83,0,0,0,0,10327,49,6,97,7,0,0,0,0,0
260,15/12/2021,22,240,30,30,50,83,81,0,0,0,0,10330,34,6,98,7,0,0,0,0,0
260,15/12/2021,23,230,30,20,50,78,76,0,0,0,0,10333,25,6,98,7,0,0,0,0,0
260,15/12/2021,24,210,20,20,40,77,74,0,0,0,0,10336,11,8,98,7,0,0,0,0,0
260,16/12/2021,1,210,20,20,30,74,74,0,0,0,0,10338,3,9,99,7,1,0,0,0,0
260,16/12/2021,2,190,10,10,30,60,60,0,0,0,0,10343,2,7,99,7,1,0,0,0,0
260,16/12/2021,3,230,10,20,30,69,66,0,0,0,0,10345,14,2,98,7,1,0,0,0,0
260,16/12/2021,4,230,20,30,40,70,70,0,0,0,0,10344,3,9,99,7,1,0,0,0,0
260,16/12/2021,5,230,20,20,40,66,66,0,0,0,0,10348,3,9,99,7,1,0,0,0,0
260,16/12/2021,6,190,10,10,30,39,37,0,0,0,0,10351,1,4,98,7,1,0,0,0,0
260,16/12/2021,7,180,10,10,30,31,30,0,0,0,0,10357,1,1,99,7,1,0,0,0,0
260,16/12/2021,8,170,10,10,30,27,26,0,1,0,0,10365,1,0,99,7,1,0,0,0,0
260,16/12/2021,9,0,10,0,10,42,41,10,24,0,0,10373,9,0,99,7,1,0,0,0,0
260,16/12/2021,10,140,10,10,10,60,59,10,53,0,0,10374,50,0,98,7,1,0,0,0,0
260,16/12/2021,11,230,10,10,30,101,89,10,70,0,0,10376,61,0,92,5,0,0,0,0,0
260,16/12/2021,12,270,20,20,40,108,89,10,70,0,0,10374,63,1,88,7,0,0,0,0,0
260,16/12/2021,13,290,20,10,30,116,92,10,66,0,0,10374,63,1,85,5,0,0,0,0,0
260,16/12/2021,14,300,20,20,30,111,87,10,42,0,0,10377,64,8,85,5,0,0,0,0,0
260,16/12/2021,15,280,10,10,30,96,83,8,15,0,0,10379,60,1,91,5,0,0,0,0,0
260,16/12/2021,16,280,10,10,30,68,67,0,2,0,0,10383,7,6,98,7,1,0,0,0,0
260,16/12/2021,17,320,10,10,10,52,50,0,0,0,0,10389,1,6,99,7,1,0,0,0,0
260,16/12/2021,18,0,10,0,10,42,41,0,0,0,0,10392,2,7,99,7,1,0,0,0,0
260,16/12/2021,19,130,10,20,30,35,35,0,0,0,0,10395,1,7,99,7,1,0,0,0,0
260,16/12/2021,20,150,20,20,30,56,55,0,0,0,0,10396,2,8,99,7,1,0,0,0,0
260,16/12/2021,21,0,10,0,30,56,56,0,0,0,0,10400,0,9,99,7,1,0,0,0,0
260,16/12/2021,22,0,10,0,20,58,55,0,0,0,0,10401,25,8,98,7,1,0,0,0,0
260,16/12/2021,23,990,10,10,10,62,59,0,0,0,0,10402,23,8,98,7,0,0,0,0,0
260,16/12/2021,24,0,0,0,10,65,62,0,0,0,0,10399,37,8,98,7,0,0,0,0,0
260,17/12/2021,1,0,0,0,10,67,64,0,0,0,0,10399,31,8,98,7,0,0,0,0,0
260,17/12/2021,2,330,0,10,30,69,66,0,0,0,0,10400,30,8,98,7,0,0,0,0,0
260,17/12/2021,3,340,10,10,30,69,66,0,0,0,0,10400,41,8,98,7,0,0,0,0,0
260,17/12/2021,4,340,10,10,30,69,66,0,0,0,0,10399,23,8,98,7,0,0,0,0,0
260,17/12/2021,5,360,20,20,30,72,70,0,0,0,0,10398,31,8,98,7,0,0,0,0,0
260,17/12/2021,6,50,10,10,30,70,67,0,0,0,0,10403,38,8,98,7,0,0,0,0,0
260,17/12/2021,7,60,10,10,30,71,68,0,0,0,0,10405,21,8,98,7,0,0,0,0,0
260,17/12/2021,8,40,20,10,30,71,68,0,1,0,0,10407,31,8,98,7,0,0,0,0,0
260,17/12/2021,9,30,10,20,30,75,71,0,7,0,-1,10408,56,8,97,7,0,1,0,0,0
260,17/12/2021,10,40,20,20,40,78,72,0,13,0,0,10412,60,8,95,5,0,0,0,0,0
260,17/12/2021,11,50,30,30,50,79,70,0,15,0,0,10413,65,8,93,5,0,0,0,0,0
260,17/12/2021,12,70,30,30,50,79,69,0,12,0,0,10412,65,8,93,7,0,0,0,0,0
260,17/12/2021,13,60,20,20,50,80,69,0,12,0,0,10410,65,8,92,5,0,0,0,0,0
260,17/12/2021,14,70,10,20,30,85,64,0,19,0,0,10407,70,8,86,5,0,0,0,0,0
260,17/12/2021,15,40,10,20,30,85,64,0,6,0,0,10407,70,8,86,5,0,0,0,0,0
260,17/12/2021,16,10,10,20,30,84,70,0,1,0,0,10407,64,8,90,5,0,0,0,0,0
260,17/12/2021,17,30,20,20,30,81,75,0,0,0,0,10408,56,8,96,7,0,0,0,0,0
260,17/12/2021,18,50,20,20,40,82,72,0,0,0,0,10409,60,8,93,5,0,0,0,0,0
260,17/12/2021,19,10,20,10,40,79,76,0,0,0,0,10409,46,8,98,7,0,0,0,0,0
260,17/12/2021,20,10,10,10,30,79,77,0,0,0,0,10409,46,8,98,7,0,0,0,0,0
260,17/12/2021,21,340,10,10,30,79,76,0,0,0,-1,10411,32,8,98,7,0,1,0,0,0
260,17/12/2021,22,10,10,10,30,79,75,0,0,0,-1,10409,31,8,97,7,0,1,0,0,0
260,17/12/2021,23,40,20,20,30,79,75,0,0,0,-1,10408,50,8,97,7,0,1,0,0,0
260,17/12/2021,24,40,20,10,30,78,75,0,0,0,-1,10408,32,8,98,7,0,1,0,0,0
260,18/12/2021,1,40,20,10,30,78,75,0,0,0,-1,10404,44,8,97,7,0,1,0,0,0
260,18/12/2021,2,30,20,20,30,79,72,0,0,0,-1,10404,60,8,95,7,0,1,0,0,0
260,18/12/2021,3,30,20,20,40,76,72,0,0,0,0,10402,46,8,97,7,0,0,0,0,0
260,18/12/2021,4,10,20,20,40,72,69,0,0,0,0,10401,20,8,98,7,0,0,0,0,0
260,18/12/2021,5,30,30,20,40,68,65,0,0,0,-1,10402,56,8,98,7,0,1,0,0,0
260,18/12/2021,6,40,20,20,30,61,58,0,0,0,0,10402,21,8,98,7,0,0,0,0,0
260,18/12/2021,7,20,20,20,30,55,54,0,0,0,-1,10404,5,8,99,7,1,1,0,0,0
260,18/12/2021,8,30,20,20,40,49,49,0,1,0,-1,10405,8,9,99,7,1,1,0,0,0
260,18/12/2021,9,30,20,10,40,49,49,0,9,0,-1,10404,8,9,99,7,1,1,0,0,0
260,18/12/2021,10,10,20,20,30,47,44,0,17,0,-1,10405,39,8,98,7,1,1,0,0,0
260,18/12/2021,11,30,20,20,30,49,47,0,25,0,0,10403,50,8,98,7,0,0,0,0,0
260,18/12/2021,12,40,20,20,40,53,52,0,28,0,0,10398,50,8,98,7,0,0,0,0,0
260,18/12/2021,13,360,20,10,30,57,55,0,26,0,0,10393,30,8,98,7,0,0,0,0,0
260,18/12/2021,14,40,20,20,30,61,58,0,22,0,0,10388,65,8,97,5,0,0,0,0,0
260,18/12/2021,15,60,20,20,30,63,59,0,8,0,0,10388,56,8,97,7,0,0,0,0,0
260,18/12/2021,16,300,10,10,30,63,61,0,2,0,0,10388,14,8,98,7,0,0,0,0,0
260,18/12/2021,17,310,10,10,30,64,61,0,0,7,1,10385,32,8,98,7,0,1,0,0,0
260,18/12/2021,18,300,10,10,30,66,63,0,0,0,0,10385,38,8,98,7,0,0,0,0,0
260,18/12/2021,19,310,10,10,30,67,64,0,0,0,-1,10384,50,8,98,7,0,1,0,0,0
260,18/12/2021,20,280,10,10,30,68,65,0,0,0,0,10378,41,8,98,7,0,0,0,0,0
260,18/12/2021,21,310,20,20,30,68,65,0,0,0,0,10377,17,8,98,7,0,0,0,0,0
260,18/12/2021,22,310,20,20,40,62,62,0,0,0,-1,10378,5,9,99,7,1,1,0,0,0
260,18/12/2021,23,300,20,10,60,58,58,0,0,0,-1,10375,5,8,99,7,1,1,0,0,0
260,18/12/2021,24,290,20,20,40,59,56,0,0,0,-1,10368,13,8,98,7,1,1,0,0,0
260,19/12/2021,1,280,20,20,40,59,58,0,0,0,-1,10362,8,9,99,7,1,1,0,0,0
260,19/12/2021,2,290,20,20,40,62,59,0,0,0,-1,10360,12,8,98,7,1,1,0,0,0
260,19/12/2021,3,270,30,30,50,62,59,0,0,6,1,10351,20,8,98,7,0,1,0,0,0
260,19/12/2021,4,280,30,30,50,69,66,0,0,0,-1,10345,23,8,98,7,0,1,0,0,0
260,19/12/2021,5,290,20,20,40,69,66,0,0,0,-1,10340,24,8,98,7,0,1,0,0,0
260,19/12/2021,6,310,30,20,50,71,68,0,0,0,-1,10337,24,8,98,7,0,1,0,0,0
260,19/12/2021,7,320,30,30,60,69,65,0,0,0,0,10335,58,8,97,7,0,0,0,0,0
260,19/12/2021,8,320,30,20,50,66,64,0,1,0,0,10332,49,8,98,7,0,0,0,0,0
260,19/12/2021,9,320,20,20,60,67,65,2,10,3,1,10329,19,8,98,7,0,1,0,0,0
260,19/12/2021,10,330,30,30,60,71,61,0,13,1,1,10329,65,8,93,7,0,1,0,0,0
260,19/12/2021,11,330,30,30,60,71,61,0,13,0,0,10323,62,8,93,5,0,0,0,0,0
260,19/12/2021,12,340,30,30,50,71,59,0,14,0,0,10316,59,8,92,7,0,0,0,0,0
260,19/12/2021,13,320,30,20,50,69,60,0,14,0,0,10310,60,8,93,5,0,0,0,0,0
260,19/12/2021,14,330,20,30,50,69,61,0,15,0,0,10307,56,8,94,7,0,0,0,0,0
260,19/12/2021,15,330,20,20,50,70,63,0,7,0,0,10302,60,8,95,5,0,0,0,0,0
260,19/12/2021,16,320,20,20,40,70,62,0,1,0,0,10297,60,8,94,5,0,0,0,0,0
260,19/12/2021,17,320,20,30,50,71,60,0,0,0,0,10293,62,8,93,5,0,0,0,0,0
260,19/12/2021,18,320,20,20,50,72,58,0,0,0,0,10291,59,8,91,7,0,0,0,0,0
260,19/12/2021,19,330,20,20,40,72,58,0,0,0,0,10289,60,8,90,5,0,0,0,0,0
260,19/12/2021,20,360,20,20,50,69,62,0,0,0,-1,10290,50,8,94,7,0,1,0,0,0
260,19/12/2021,21,320,20,20,40,67,63,0,0,0,-1,10290,65,8,96,7,0,1,0,0,0
260,19/12/2021,22,330,20,20,40,68,58,0,0,0,0,10287,63,8,93,5,0,0,0,0,0
260,19/12/2021,23,330,20,20,50,68,52,0,0,0,0,10286,70,8,89,5,0,0,0,0,0
260,19/12/2021,24,330,20,10,40,65,44,0,0,0,0,10284,68,8,86,7,0,0,0,0,0
260,20/12/2021,1,320,20,20,30,61,43,0,0,0,0,10281,66,8,88,5,0,0,0,0,0
260,20/12/2021,2,350,20,20,30,63,34,0,0,0,0,10281,64,8,81,5,0,0,0,0,0
260,20/12/2021,3,340,20,20,40,63,30,0,0,0,0,10279,64,8,79,5,0,0,0,0,0
260,20/12/2021,4,340,20,10,50,59,33,0,0,0,0,10278,64,8,83,5,0,0,0,0,0
260,20/12/2021,5,350,20,20,40,61,24,0,0,0,0,10278,66,8,76,5,0,0,0,0,0
260,20/12/2021,6,10,20,20,40,61,17,0,0,0,0,10280,68,8,73,5,0,0,0,0,0
260,20/12/2021,7,20,20,20,50,51,20,0,0,0,-1,10282,70,8,80,7,0,1,0,0,0
260,20/12/2021,8,20,10,10,30,49,28,0,1,0,0,10284,70,8,86,5,0,0,0,0,0
260,20/12/2021,9,30,10,10,30,52,36,0,9,0,0,10287,70,8,89,7,0,0,0,0,0
260,20/12/2021,10,50,10,20,30,57,30,0,19,0,0,10290,70,8,82,5,0,0,0,0,0
260,20/12/2021,11,30,20,20,30,64,20,0,33,0,0,10290,75,8,73,5,0,0,0,0,0
260,20/12/2021,12,990,10,10,30,68,6,0,34,0,0,10288,79,8,64,7,0,0,0,0,0
260,20/12/2021,13,40,10,20,40,67,3,0,33,0,0,10285,82,8,63,5,0,0,0,0,0
260,20/12/2021,14,320,10,10,30,72,-2,7,41,0,0,10284,80,7,59,5,0,0,0,0,0
260,20/12/2021,15,30,20,20,30,63,7,8,18,0,0,10284,80,8,67,5,0,0,0,0,0
260,20/12/2021,16,40,20,10,30,38,8,0,2,0,0,10282,75,1,80,5,0,0,0,0,0
260,20/12/2021,17,60,10,10,30,16,6,0,0,0,0,10283,65,0,92,5,0,0,0,0,0
260,20/12/2021,18,50,10,10,30,1,-3,0,0,0,0,10286,65,0,97,5,0,0,0,0,0
260,20/12/2021,19,80,10,10,10,-8,-12,0,0,0,0,10287,62,0,97,5,0,0,0,0,0
260,20/12/2021,20,0,10,0,10,-14,-17,0,0,0,0,10286,32,0,98,7,0,0,0,0,0
260,20/12/2021,21,0,0,0,10,-22,-25,0,0,0,0,10287,14,0,98,7,0,0,0,0,0
260,20/12/2021,22,40,10,10,10,-26,-29,0,0,0,0,10284,34,0,98,7,0,0,0,0,0
260,20/12/2021,23,90,10,10,10,-30,-33,0,0,0,0,10283,18,0,98,7,1,0,0,0,1
260,20/12/2021,24,100,10,10,30,-33,-36,0,0,0,0,10283,32,0,98,7,1,0,0,0,1
260,21/12/2021,1,110,10,20,30,-36,-39,0,0,0,0,10280,56,0,98,7,0,0,0,0,0
260,21/12/2021,2,100,10,10,30,-36,-40,0,0,0,0,10277,58,0,97,7,0,0,0,0,0
260,21/12/2021,3,70,10,10,10,-43,-45,0,0,0,0,10275,57,0,98,7,0,0,0,0,0
260,21/12/2021,4,20,0,10,10,-47,-48,0,0,0,0,10275,58,0,98,7,0,0,0,0,0
260,21/12/2021,5,0,0,0,10,-48,-53,0,0,0,0,10272,58,0,96,7,0,0,0,0,0
260,21/12/2021,6,60,10,10,10,-50,-56,0,0,0,0,10272,59,0,95,7,0,0,0,0,0
260,21/12/2021,7,0,0,0,10,-54,-58,0,0,0,0,10272,61,0,97,5,0,0,0,0,0
260,21/12/2021,8,0,0,0,10,-52,-59,0,1,0,0,10273,60,0,95,5,0,0,0,0,0
260,21/12/2021,9,40,10,10,10,-25,-33,8,20,0,0,10276,61,0,94,5,0,0,0,0,0
260,21/12/2021,10,90,10,10,10,-5,-15,10,50,0,0,10275,63,0,92,5,0,0,0,0,0
260,21/12/2021,11,170,10,10,30,28,-5,10,72,0,0,10270,65,0,79,5,0,0,0,0,0
260,21/12/2021,12,120,10,10,30,37,-7,10,81,0,0,10267,69,0,72,5,0,0,0,0,0
260,21/12/2021,13,90,10,20,30,42,-12,10,74,0,0,10261,77,0,68,5,0,0,0,0,0
260,21/12/2021,14,90,10,20,30,40,-11,10,54,0,0,10260,79,0,69,5,0,0,0,0,0
260,21/12/2021,15,100,20,20,30,25,-16,8,24,0,0,10261,75,0,74,5,0,0,0,0,0
260,21/12/2021,16,70,20,20,30,-6,-20,0,2,0,0,10262,67,0,90,5,0,0,0,0,0
260,21/12/2021,17,70,20,10,30,-19,-24,0,0,0,0,10264,60,0,96,5,0,0,0,0,0
260,21/12/2021,18,110,20,20,30,-27,-29,0,0,0,0,10265,57,0,98,7,0,0,0,0,0
260,21/12/2021,19,120,20,20,30,-33,-35,0,0,0,0,10265,42,0,98,7,0,0,0,0,0
260,21/12/2021,20,120,20,20,30,-36,-38,0,0,0,0,10266,34,0,98,7,0,0,0,0,0
260,21/12/2021,21,140,10,10,30,-40,-45,0,0,0,0,10265,27,1,96,7,0,0,0,0,0
260,21/12/2021,22,150,20,20,30,-42,-46,0,0,0,0,10264,44,4,96,7,0,0,0,0,0
260,21/12/2021,23,150,20,20,30,-47,-49,0,0,0,0,10263,44,2,98,7,0,0,0,0,0
260,21/12/2021,24,130,20,10,30,-49,-53,0,0,0,0,10262,45,1,96,7,0,0,0,0,0
260,22/12/2021,1,120,10,20,30,-53,-56,0,0,0,0,10262,50,7,98,7,0,0,0,0,0
260,22/12/2021,2,120,20,20,30,-56,-62,0,0,0,0,10261,50,7,95,7,0,0,0,0,0
